JobID|JobIDRaw|JobName|Partition|MaxVMSize|MaxVMSizeNode|MaxVMSizeTask|AveVMSize|MaxRSS|MaxRSSNode|MaxRSSTask|AveRSS|MaxPages|MaxPagesNode|MaxPagesTask|AvePages|MinCPU|MinCPUNode|MinCPUTask|AveCPU|NTasks|AllocCPUS|Elapsed|State|ExitCode|AveCPUFreq|ReqCPUFreqMin|ReqCPUFreqMax|ReqCPUFreqGov|ReqMem|ConsumedEnergy|MaxDiskRead|MaxDiskReadNode|MaxDiskReadTask|AveDiskRead|MaxDiskWrite|MaxDiskWriteNode|MaxDiskWriteTask|AveDiskWrite|ReqTRES|AllocTRES|TRESUsageInAve|TRESUsageInMax|TRESUsageInMaxNode|TRESUsageInMaxTask|TRESUsageInMin|TRESUsageInMinNode|TRESUsageInMinTask|TRESUsageInTot|TRESUsageOutMax|TRESUsageOutMaxNode|TRESUsageOutMaxTask|TRESUsageOutAve|TRESUsageOutTot|
15192722.batch|15192722.batch|batch||95520616K|n0046.dori0|0|95520616K|484052K|n0046.dori0|0|484052K|72157|n0046.dori0|0|72157|57-19:00:34|n0046.dori0|0|57-19:00:34|1|20|3-00:00:10|CANCELLED|0:15|1K|0|0|0||0|0.01M|n0046.dori0|0|0.01M|0.00M|n0046.dori0|0|0.00M||cpu=20,mem=138G,node=1|cpu=57-19:00:34,energy=0,fs/disk=8081,mem=484052K,pages=72157,vmem=95520616K|cpu=57-19:00:34,energy=0,fs/disk=8081,mem=484052K,pages=72157,vmem=95520616K|cpu=n0046.dori0,energy=n0046.dori0,fs/disk=n0046.dori0,mem=n0046.dori0,pages=n0046.dori0,vmem=n0046.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=57-19:00:34,energy=0,fs/disk=8081,mem=484052K,pages=72157,vmem=95520616K|cpu=n0046.dori0,energy=n0046.dori0,fs/disk=n0046.dori0,mem=n0046.dori0,pages=n0046.dori0,vmem=n0046.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=57-19:00:34,energy=0,fs/disk=8081,mem=484052K,pages=72157,vmem=95520616K|energy=0,fs/disk=214|energy=n0046.dori0,fs/disk=n0046.dori0|fs/disk=0|energy=0,fs/disk=214|energy=0,fs/disk=214|
15192722.extern|15192722.extern|extern||12K|n0046.dori0|0|12K|12K|n0046.dori0|0|12K|0|n0046.dori0|0|0|00:00:00|n0046.dori0|0|00:00:00|1|20|3-00:00:10|COMPLETED|0:0|2.79M|0|0|0||0|0.01M|n0046.dori0|0|0.01M|0.00M|n0046.dori0|0|0.00M||billing=20,cpu=20,mem=138G,node=1|cpu=00:00:00,energy=0,fs/disk=5329,mem=12K,pages=0,vmem=12K|cpu=00:00:00,energy=0,fs/disk=5329,mem=12K,pages=0,vmem=12K|cpu=n0046.dori0,energy=n0046.dori0,fs/disk=n0046.dori0,mem=n0046.dori0,pages=n0046.dori0,vmem=n0046.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=00:00:00,energy=0,fs/disk=5329,mem=12K,pages=0,vmem=12K|cpu=n0046.dori0,energy=n0046.dori0,fs/disk=n0046.dori0,mem=n0046.dori0,pages=n0046.dori0,vmem=n0046.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=00:00:00,energy=0,fs/disk=5329,mem=12K,pages=0,vmem=12K|energy=0,fs/disk=1|energy=n0046.dori0,fs/disk=n0046.dori0|fs/disk=0|energy=0,fs/disk=1|energy=0,fs/disk=1|
15192728|15192728|minimap2|dori||||||||||||||||||20|00:19:41|COMPLETED|0:0||Unknown|Unknown|Unknown|138G|0|||||||||billing=20,cpu=20,mem=138G,node=1|billing=20,cpu=20,mem=138G,node=1||||||||||||||
15192728.batch|15192728.batch|batch||131489648K|n0059.dori0|0|131489648K|61939784K|n0059.dori0|0|61939784K|73|n0059.dori0|0|73|00:45:04|n0059.dori0|0|00:45:04|1|20|00:19:41|COMPLETED|0:0|1.21M|0|0|0||0|0.01M|n0059.dori0|0|0.01M|0.00M|n0059.dori0|0|0.00M||cpu=20,mem=138G,node=1|cpu=00:45:04,energy=0,fs/disk=8089,mem=61939784K,pages=73,vmem=131489648K|cpu=00:45:04,energy=0,fs/disk=8089,mem=61939784K,pages=73,vmem=131489648K|cpu=n0059.dori0,energy=n0059.dori0,fs/disk=n0059.dori0,mem=n0059.dori0,pages=n0059.dori0,vmem=n0059.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=00:45:04,energy=0,fs/disk=8089,mem=61939784K,pages=73,vmem=131489648K|cpu=n0059.dori0,energy=n0059.dori0,fs/disk=n0059.dori0,mem=n0059.dori0,pages=n0059.dori0,vmem=n0059.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=00:45:04,energy=0,fs/disk=8089,mem=61939784K,pages=73,vmem=131489648K|energy=0,fs/disk=214|energy=n0059.dori0,fs/disk=n0059.dori0|fs/disk=0|energy=0,fs/disk=214|energy=0,fs/disk=214|
15192728.extern|15192728.extern|extern||0|n0059.dori0|0|0|0|n0059.dori0|0|0|0|n0059.dori0|0|0|00:00:00|n0059.dori0|0|00:00:00|1|20|00:19:42|COMPLETED|0:0|3.11M|0|0|0||0|0.01M|n0059.dori0|0|0.01M|0.00M|n0059.dori0|0|0.00M||billing=20,cpu=20,mem=138G,node=1|cpu=00:00:00,energy=0,fs/disk=5329,mem=0,pages=0,vmem=0|cpu=00:00:00,energy=0,fs/disk=5329,mem=0,pages=0,vmem=0|cpu=n0059.dori0,energy=n0059.dori0,fs/disk=n0059.dori0,mem=n0059.dori0,pages=n0059.dori0,vmem=n0059.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=00:00:00,energy=0,fs/disk=5329,mem=0,pages=0,vmem=0|cpu=n0059.dori0,energy=n0059.dori0,fs/disk=n0059.dori0,mem=n0059.dori0,pages=n0059.dori0,vmem=n0059.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=00:00:00,energy=0,fs/disk=5329,mem=0,pages=0,vmem=0|energy=0,fs/disk=1|energy=n0059.dori0,fs/disk=n0059.dori0|fs/disk=0|energy=0,fs/disk=1|energy=0,fs/disk=1|
15192729|15192729|lexicmap|dori||||||||||||||||||20|03:11:05|COMPLETED|0:0||Unknown|Unknown|Unknown|138G|0|||||||||billing=20,cpu=20,mem=138G,node=1|billing=20,cpu=20,mem=138G,node=1||||||||||||||
15192729.batch|15192729.batch|batch||151646804K|n0063.dori0|0|151646804K|15437580K|n0063.dori0|0|15437580K|1068|n0063.dori0|0|1068|2-07:35:42|n0063.dori0|0|2-07:35:42|1|20|03:11:05|COMPLETED|0:0|20K|0|0|0||0|0.01M|n0063.dori0|0|0.01M|0.00M|n0063.dori0|0|0.00M||cpu=20,mem=138G,node=1|cpu=2-07:35:42,energy=0,fs/disk=8089,mem=15437580K,pages=1068,vmem=151646804K|cpu=2-07:35:42,energy=0,fs/disk=8089,mem=15437580K,pages=1068,vmem=151646804K|cpu=n0063.dori0,energy=n0063.dori0,fs/disk=n0063.dori0,mem=n0063.dori0,pages=n0063.dori0,vmem=n0063.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=2-07:35:42,energy=0,fs/disk=8089,mem=15437580K,pages=1068,vmem=151646804K|cpu=n0063.dori0,energy=n0063.dori0,fs/disk=n0063.dori0,mem=n0063.dori0,pages=n0063.dori0,vmem=n0063.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=2-07:35:42,energy=0,fs/disk=8089,mem=15437580K,pages=1068,vmem=151646804K|energy=0,fs/disk=214|energy=n0063.dori0,fs/disk=n0063.dori0|fs/disk=0|energy=0,fs/disk=214|energy=0,fs/disk=214|
15192729.extern|15192729.extern|extern||12K|n0063.dori0|0|12K|12K|n0063.dori0|0|12K|0|n0063.dori0|0|0|00:00:00|n0063.dori0|0|00:00:00|1|20|03:11:05|COMPLETED|0:0|3.55M|0|0|0||0|0.01M|n0063.dori0|0|0.01M|0.00M|n0063.dori0|0|0.00M||billing=20,cpu=20,mem=138G,node=1|cpu=00:00:00,energy=0,fs/disk=5329,mem=12K,pages=0,vmem=12K|cpu=00:00:00,energy=0,fs/disk=5329,mem=12K,pages=0,vmem=12K|cpu=n0063.dori0,energy=n0063.dori0,fs/disk=n0063.dori0,mem=n0063.dori0,pages=n0063.dori0,vmem=n0063.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=00:00:00,energy=0,fs/disk=5329,mem=12K,pages=0,vmem=12K|cpu=n0063.dori0,energy=n0063.dori0,fs/disk=n0063.dori0,mem=n0063.dori0,pages=n0063.dori0,vmem=n0063.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=00:00:00,energy=0,fs/disk=5329,mem=12K,pages=0,vmem=12K|energy=0,fs/disk=1|energy=n0063.dori0,fs/disk=n0063.dori0|fs/disk=0|energy=0,fs/disk=1|energy=0,fs/disk=1|
15224131|15224131|blastn|dori||||||||||||||||||40|3-00:00:17|TIMEOUT|0:0||Unknown|Unknown|Unknown|28G||||||||||billing=40,cpu=40,mem=28G,node=1|billing=40,cpu=40,mem=28G,node=1||||||||||||||
15224131.batch|15224131.batch|batch||29377712K|n0001.dori0|0|29377712K|540052K|n0001.dori0|0|540052K|205638|n0001.dori0|0|205638|102-04:48:12|n0001.dori0|0|102-04:48:12|1|40|3-00:00:18|CANCELLED|0:15|4K|0|0|0||0|0.01M|n0001.dori0|0|0.01M|0.00M|n0001.dori0|0|0.00M||cpu=40,mem=28G,node=1|cpu=102-04:48:12,energy=0,fs/disk=8080,mem=540052K,pages=205638,vmem=29377712K|cpu=102-04:48:12,energy=0,fs/disk=8080,mem=540052K,pages=205638,vmem=29377712K|cpu=n0001.dori0,energy=n0001.dori0,fs/disk=n0001.dori0,mem=n0001.dori0,pages=n0001.dori0,vmem=n0001.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=102-04:48:12,energy=0,fs/disk=8080,mem=540052K,pages=205638,vmem=29377712K|cpu=n0001.dori0,energy=n0001.dori0,fs/disk=n0001.dori0,mem=n0001.dori0,pages=n0001.dori0,vmem=n0001.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=102-04:48:12,energy=0,fs/disk=8080,mem=540052K,pages=205638,vmem=29377712K|energy=0,fs/disk=214|energy=n0001.dori0,fs/disk=n0001.dori0|fs/disk=0|energy=0,fs/disk=214|energy=0,fs/disk=214|
15224131.extern|15224131.extern|extern||12K|n0001.dori0|0|12K|12K|n0001.dori0|0|12K|0|n0001.dori0|0|0|00:00:00|n0001.dori0|0|00:00:00|1|40|3-00:00:17|COMPLETED|0:0|2.79M|0|0|0||0|0.01M|n0001.dori0|0|0.01M|0.00M|n0001.dori0|0|0.00M||billing=40,cpu=40,mem=28G,node=1|cpu=00:00:00,energy=0,fs/disk=5329,mem=12K,pages=0,vmem=12K|cpu=00:00:00,energy=0,fs/disk=5329,mem=12K,pages=0,vmem=12K|cpu=n0001.dori0,energy=n0001.dori0,fs/disk=n0001.dori0,mem=n0001.dori0,pages=n0001.dori0,vmem=n0001.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=00:00:00,energy=0,fs/disk=5329,mem=12K,pages=0,vmem=12K|cpu=n0001.dori0,energy=n0001.dori0,fs/disk=n0001.dori0,mem=n0001.dori0,pages=n0001.dori0,vmem=n0001.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=00:00:00,energy=0,fs/disk=5329,mem=12K,pages=0,vmem=12K|energy=0,fs/disk=1|energy=n0001.dori0,fs/disk=n0001.dori0|fs/disk=0|energy=0,fs/disk=1|energy=0,fs/disk=1|
15224132|15224132|spacer_containment|dori||||||||||||||||||40|3-00:00:17|TIMEOUT|0:0||Unknown|Unknown|Unknown|28G||||||||||billing=40,cpu=40,mem=28G,node=1|billing=40,cpu=40,mem=28G,node=1||||||||||||||
15224132.batch|15224132.batch|batch||5083928K|n0002.dori0|0|5083928K|3374116K|n0002.dori0|0|3374116K|259|n0002.dori0|0|259|96-23:56:35|n0002.dori0|0|96-23:56:35|1|40|3-00:00:19|CANCELLED|0:15|0|0|0|0||0|0.01M|n0002.dori0|0|0.01M|0.00M|n0002.dori0|0|0.00M||cpu=40,mem=28G,node=1|cpu=96-23:56:35,energy=0,fs/disk=8128,mem=3374116K,pages=259,vmem=5083928K|cpu=96-23:56:35,energy=0,fs/disk=8128,mem=3374116K,pages=259,vmem=5083928K|cpu=n0002.dori0,energy=n0002.dori0,fs/disk=n0002.dori0,mem=n0002.dori0,pages=n0002.dori0,vmem=n0002.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=96-23:56:35,energy=0,fs/disk=8128,mem=3374116K,pages=259,vmem=5083928K|cpu=n0002.dori0,energy=n0002.dori0,fs/disk=n0002.dori0,mem=n0002.dori0,pages=n0002.dori0,vmem=n0002.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=96-23:56:35,energy=0,fs/disk=8128,mem=3374116K,pages=259,vmem=5083928K|energy=0,fs/disk=214|energy=n0002.dori0,fs/disk=n0002.dori0|fs/disk=0|energy=0,fs/disk=214|energy=0,fs/disk=214|
15224132.extern|15224132.extern|extern||12K|n0002.dori0|0|12K|12K|n0002.dori0|0|12K|0|n0002.dori0|0|0|00:00:00|n0002.dori0|0|00:00:00|1|40|3-00:00:18|COMPLETED|0:0|2.79M|0|0|0||0|0.01M|n0002.dori0|0|0.01M|0.00M|n0002.dori0|0|0.00M||billing=40,cpu=40,mem=28G,node=1|cpu=00:00:00,energy=0,fs/disk=5329,mem=12K,pages=0,vmem=12K|cpu=00:00:00,energy=0,fs/disk=5329,mem=12K,pages=0,vmem=12K|cpu=n0002.dori0,energy=n0002.dori0,fs/disk=n0002.dori0,mem=n0002.dori0,pages=n0002.dori0,vmem=n0002.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=00:00:00,energy=0,fs/disk=5329,mem=12K,pages=0,vmem=12K|cpu=n0002.dori0,energy=n0002.dori0,fs/disk=n0002.dori0,mem=n0002.dori0,pages=n0002.dori0,vmem=n0002.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=00:00:00,energy=0,fs/disk=5329,mem=12K,pages=0,vmem=12K|energy=0,fs/disk=1|energy=n0002.dori0,fs/disk=n0002.dori0|fs/disk=0|energy=0,fs/disk=1|energy=0,fs/disk=1|
15224145|15224145|vsearch|dori||||||||||||||||||40|1-04:42:24|CANCELLED by 91591|0:0||Unknown|Unknown|Unknown|168G||||||||||billing=40,cpu=40,mem=168G,node=1|billing=40,cpu=40,mem=168G,node=1||||||||||||||
15224145.batch|15224145.batch|batch||179210964K|n0004.dori0|0|179210964K|147368016K|n0004.dori0|0|147368016K|812|n0004.dori0|0|812|36-08:15:56|n0004.dori0|0|36-08:15:56|1|40|1-04:42:55|CANCELLED|0:15|1K|0|0|0||0|0.01M|n0004.dori0|0|0.01M|0.00M|n0004.dori0|0|0.00M||cpu=40,mem=168G,node=1|cpu=36-08:15:56,energy=0,fs/disk=8085,mem=147368016K,pages=812,vmem=179210964K|cpu=36-08:15:56,energy=0,fs/disk=8085,mem=147368016K,pages=812,vmem=179210964K|cpu=n0004.dori0,energy=n0004.dori0,fs/disk=n0004.dori0,mem=n0004.dori0,pages=n0004.dori0,vmem=n0004.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=36-08:15:56,energy=0,fs/disk=8085,mem=147368016K,pages=812,vmem=179210964K|cpu=n0004.dori0,energy=n0004.dori0,fs/disk=n0004.dori0,mem=n0004.dori0,pages=n0004.dori0,vmem=n0004.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=36-08:15:56,energy=0,fs/disk=8085,mem=147368016K,pages=812,vmem=179210964K|energy=0,fs/disk=214|energy=n0004.dori0,fs/disk=n0004.dori0|fs/disk=0|energy=0,fs/disk=214|energy=0,fs/disk=214|
15224145.extern|15224145.extern|extern||84K|n0004.dori0|0|84K|84K|n0004.dori0|0|84K|0|n0004.dori0|0|0|00:00:00|n0004.dori0|0|00:00:00|1|40|1-04:42:24|COMPLETED|0:0|3.37M|0|0|0||0|0.01M|n0004.dori0|0|0.01M|0.00M|n0004.dori0|0|0.00M||billing=40,cpu=40,mem=168G,node=1|cpu=00:00:00,energy=0,fs/disk=5329,mem=84K,pages=0,vmem=84K|cpu=00:00:00,energy=0,fs/disk=5329,mem=84K,pages=0,vmem=84K|cpu=n0004.dori0,energy=n0004.dori0,fs/disk=n0004.dori0,mem=n0004.dori0,pages=n0004.dori0,vmem=n0004.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=00:00:00,energy=0,fs/disk=5329,mem=84K,pages=0,vmem=84K|cpu=n0004.dori0,energy=n0004.dori0,fs/disk=n0004.dori0,mem=n0004.dori0,pages=n0004.dori0,vmem=n0004.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=00:00:00,energy=0,fs/disk=5329,mem=84K,pages=0,vmem=84K|energy=0,fs/disk=1|energy=n0004.dori0,fs/disk=n0004.dori0|fs/disk=0|energy=0,fs/disk=1|energy=0,fs/disk=1|
15224160|15224160|bowtie1|dori||||||||||||||||||30|3-00:00:15|TIMEOUT|0:0||Unknown|Unknown|Unknown|268G||||||||||billing=30,cpu=30,mem=268G,node=1|billing=30,cpu=30,mem=268G,node=1||||||||||||||
15224160.batch|15224160.batch|batch||274447600K|n0005.dori0|0|274447600K|221153488K|n0005.dori0|0|221153488K|12708|n0005.dori0|0|12708|2-23:36:01|n0005.dori0|0|2-23:36:01|1|30|3-00:00:46|CANCELLED|0:15|11K|0|0|0||0|0.01M|n0005.dori0|0|0.01M|0.00M|n0005.dori0|0|0.00M||cpu=30,mem=268G,node=1|cpu=2-23:36:01,energy=0,fs/disk=8085,mem=221153488K,pages=12708,vmem=274447600K|cpu=2-23:36:01,energy=0,fs/disk=8085,mem=221153488K,pages=12708,vmem=274447600K|cpu=n0005.dori0,energy=n0005.dori0,fs/disk=n0005.dori0,mem=n0005.dori0,pages=n0005.dori0,vmem=n0005.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=2-23:36:01,energy=0,fs/disk=8085,mem=221153488K,pages=12708,vmem=274447600K|cpu=n0005.dori0,energy=n0005.dori0,fs/disk=n0005.dori0,mem=n0005.dori0,pages=n0005.dori0,vmem=n0005.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=2-23:36:01,energy=0,fs/disk=8085,mem=221153488K,pages=12708,vmem=274447600K|energy=0,fs/disk=214|energy=n0005.dori0,fs/disk=n0005.dori0|fs/disk=0|energy=0,fs/disk=214|energy=0,fs/disk=214|
15224160.extern|15224160.extern|extern||52K|n0005.dori0|0|52K|52K|n0005.dori0|0|52K|0|n0005.dori0|0|0|00:00:00|n0005.dori0|0|00:00:00|1|30|3-00:00:16|COMPLETED|0:0|1.91M|0|0|0||0|0.01M|n0005.dori0|0|0.01M|0.00M|n0005.dori0|0|0.00M||billing=30,cpu=30,mem=268G,node=1|cpu=00:00:00,energy=0,fs/disk=5329,mem=52K,pages=0,vmem=52K|cpu=00:00:00,energy=0,fs/disk=5329,mem=52K,pages=0,vmem=52K|cpu=n0005.dori0,energy=n0005.dori0,fs/disk=n0005.dori0,mem=n0005.dori0,pages=n0005.dori0,vmem=n0005.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=00:00:00,energy=0,fs/disk=5329,mem=52K,pages=0,vmem=52K|cpu=n0005.dori0,energy=n0005.dori0,fs/disk=n0005.dori0,mem=n0005.dori0,pages=n0005.dori0,vmem=n0005.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=00:00:00,energy=0,fs/disk=5329,mem=52K,pages=0,vmem=52K|energy=0,fs/disk=1|energy=n0005.dori0,fs/disk=n0005.dori0|fs/disk=0|energy=0,fs/disk=1|energy=0,fs/disk=1|
15258853|15258853|vsearch|dori||||||||||||||||||30|2-00:48:25|RUNNING|0:0||Unknown|Unknown|Unknown|168G||||||||||billing=30,cpu=30,mem=168G,node=1|billing=30,cpu=30,mem=168G,node=1||||||||||||||
15258853.batch|15258853.batch|batch||||||||||||||||||1|30|2-00:48:25|RUNNING|0:0|0|0|0|0||0||||||||||cpu=30,mem=168G,node=1||||||||||||||
15258853.extern|15258853.extern|extern||||||||||||||||||1|30|2-00:48:25|RUNNING|0:0|0|0|0|0||0||||||||||billing=30,cpu=30,mem=168G,node=1||||||||||||||
